i406wc-mn, 0, 0
i061qe-fn, 0, 0
i079se-mn, 0, 0
i306vb-fg, 0, 0
i241ub-mn, 1, 0
i287tc-mn, 0, 0
i424xd-fn, 0, 0
i250vb-mn, 0, 0
i616yd-fn, 1, 0
i292te-fn, 1, 0
i294va-mg, 0, 0
i229vd-mn, 1, 0
i297vd-mn, 0, 0
i037se-fn, 1, 0
i035sa-mn, 0, 0
i088rc-fn, 0, 0
i083se-mn, 0, 1
i244vd-mn, 1, 0
i615ya-fn, 0, 0
i204vc-mn, 0, 0
i005qb-fn, 1, 0
i206td-mn, 1, 0
i215ud-mg, 0, 0
i271td-fg, 0, 0
i278ve-mn, 0, 0
i423xd-mn, 1, 0
i053rb-fg, 0, 0
i297va-mn, 0, 1
i614yb-fn, 0, 0
i427wb-fn, 0, 0
i071sa-fn, 0, 0
i068rd-mn, 0, 0
i241va-mn, 1, 0
i610zc-fn, 0, 1
i281td-fn, 0, 0
i419xe-mn, 0, 1
i621ya-fn, 0, 0
i244ta-mn, 1, 0
i301va-fg, 1, 0
i273ub-mn, 0, 0
i056ra-mn, 0, 0
i021rd-fn, 0, 0
i069rb-fg, 1, 0
i443xe-mn, 1, 0
i053qe-fg, 0, 0
i057qa-fn, 0, 0
i254vb-mn, 0, 0
i201tb-mg, 1, 0
i230vd-mn, 1, 0
i023rc-fn, 0, 0
i421we-fn, 0, 1
i219vb-mn, 0, 0
i267tb-mn, 0, 0
i050se-fg, 0, 0
i600ye-fn, 0, 0
i052ra-mn, 0, 0
i252te-fn, 0, 0
i294te-mg, 0, 0
i610yd-fn, 0, 1
i039sb-fn, 0, 0
i069qd-fg, 1, 0
i010sa-mn, 0, 0
i281te-fn, 0, 0
i434wb-fn, 0, 0
i235tb-fn, 0, 0
i247ud-fn, 0, 1
i413wb-fn, 0, 0
i266vc-fn, 0, 0
i023re-fn, 0, 0
i219ta-mn, 0, 0
i414xd-mn, 0, 0
i224ue-mn, 0, 0
i057re-fn, 0, 0
i444xa-fn, 0, 0
i213ua-fn, 0, 0
i063sc-fn, 0, 0
i067sa-fn, 0, 0
i034sc-mg, 0, 0
i451wc-mg, 0, 0
i040qd-mn, 0, 0
i051rb-fn, 0, 0
i251vb-mn, 0, 0
i045qd-mn, 0, 0
i236vb-fn, 0, 0
i039qc-fn, 0, 0
i040qa-mn, 0, 0
i089sd-mn, 1, 0
i066sc-mn, 0, 0
i052qa-mn, 0, 0
i034se-mg, 0, 0
i276ub-mn, 0, 0
i045rb-mn, 0, 0
i066re-mn, 0, 0
i205va-mn, 1, 1
i290ub-mn, 0, 0
i284ue-fg, 0, 0
i044sb-mn, 0, 0
i034re-mg, 0, 0
i238te-mn, 0, 0
i231ta-mn, 0, 1
i064qa-mn, 0, 0
i076qb-fn, 0, 0
i606ye-fn, 0, 0
i084se-mn, 0, 0
i211ta-fn, 0, 0
i300tc-fn, 0, 0
i287ue-mn, 0, 0
i264td-mn, 0, 0
i081rc-mn, 0, 0
i235uc-fn, 0, 0
i203vd-mn, 0, 0
i449we-fn, 0, 0
i420wb-mn, 0, 0
i221ub-fg, 0, 0
i446wa-fn, 0, 0
i017sb-mg, 0, 0
i607za-fn, 0, 0
i607yc-fn, 0, 0
i264ua-mn, 0, 0
i244te-mn, 1, 0
i437xb-fn, 0, 0
i419xb-mn, 0, 0
i204td-mn, 0, 0
i006qa-mn, 0, 0
i051qd-fn, 0, 1
i606ya-fn, 1, 0
i216tc-fn, 0, 0
i446xe-fn, 0, 0
i206ud-mn, 0, 0
i059qa-mg, 0, 0
i434xc-fn, 0, 0
i304ue-fg, 0, 1
i605ze-fn, 0, 0
i609zd-fg, 0, 0
i037rd-fn, 0, 1
i270vb-mn, 0, 0
i264va-mn, 0, 0
i229va-mn, 0, 0
i272tb-fg, 0, 0
i051rd-fn, 0, 1
i051ra-fn, 0, 0
i422wa-fn, 0, 1
i066rb-mn, 0, 0
i057sc-fn, 0, 0
i040sc-mn, 0, 0
i070sa-mn, 1, 0
i085qa-mg, 1, 0
i204tc-mn, 0, 0
i417wc-mn, 0, 0
i005rb-fn, 0, 0
i223te-mn, 0, 0
i068sa-mn, 0, 0
i232td-mn, 0, 0
i447xc-fn, 0, 0
i212va-fn, 0, 0
i222tb-fn, 0, 0
i016sd-mn, 0, 0
i284ve-fg, 0, 0
i042rc-fn, 0, 0
i300uc-fn, 0, 0
i257ua-mn, 0, 0
i058rd-mn, 0, 0
i283vd-fn, 1, 0
i305uc-fg, 0, 0
i210ud-fn, 1, 0
i007rc-fn, 0, 0
i447we-fn, 0, 0
i425xd-mn, 0, 0
i226va-fg, 0, 1
i284td-fg, 0, 0
i408xa-mn, 0, 0
i051qa-fn, 1, 0
i029ra-fg, 0, 0
i414xb-mn, 0, 0
i222te-fn, 0, 0
i254vc-mn, 0, 0
i240vb-mn, 0, 0
i001sa-mn, 0, 0
i238vd-mn, 0, 1
i297ua-mn, 0, 0
i608za-fn, 0, 0
i251vc-mn, 0, 0
i266td-fn, 1, 0
i249ua-fn, 1, 0
i261vc-mn, 0, 0
i050qa-fg, 0, 0
i045sb-mn, 0, 0
i281tb-fn, 0, 0
i228vb-mg, 0, 0
i025rb-mn, 0, 0
i214ua-fn, 0, 0
i062qe-fn, 0, 0
i219td-mn, 0, 1
i281vc-fn, 0, 0
i242te-mn, 0, 0
i228td-mg, 0, 0
i022sd-fn, 1, 0
i301vc-fg, 0, 0
i210td-fn, 0, 0
i023se-fn, 0, 1
i604za-fn, 1, 0
i061rc-fn, 0, 0
i009sd-mn, 1, 0
i081ra-mn, 0, 0
i291vc-fg, 0, 0
i441wa-fn, 0, 0
i062sa-fn, 1, 0
i064re-mn, 0, 0
i017sa-mg, 0, 0
i008sd-mn, 0, 1
i613yb-fg, 0, 0
i087qb-fn, 0, 0
i445wa-mg, 0, 0
i004rb-mn, 0, 0
i414wd-mn, 0, 0
i302tb-fn, 1, 0
i033sb-fn, 0, 0
i035rb-mn, 0, 0
i428xd-fn, 1, 0
i616yc-fn, 0, 0
i264uc-mn, 0, 0
i089sc-mn, 0, 0
i282td-fn, 1, 0
i288va-mn, 0, 0
i276uc-mn, 0, 0
i417xc-mn, 0, 0
i236ta-fn, 1, 0
i033sc-fn, 0, 0
i039rc-fn, 0, 0
i293ub-fn, 0, 0
i203tb-mn, 0, 0
i305vd-fg, 0, 0
i039qb-fn, 0, 0
i620zc-fn, 0, 0
i233vc-fn, 0, 0
i266tc-fn, 0, 0
i437wa-fn, 0, 0
i296vb-mg, 0, 0
i032rd-fn, 0, 0
i013sa-fn, 0, 0
i086se-fn, 0, 0
i449wd-fn, 0, 0
i039ra-fn, 0, 0
i300vd-fn, 0, 0
i290vc-mn, 0, 0
i040qc-mn, 0, 0
i077re-fn, 0, 0
i260ta-mn, 0, 0
i226vc-fg, 0, 0
i280te-mn, 0, 0
i240ua-mn, 0, 0
i439wb-mn, 0, 0
i090qe-mn, 0, 0
i054sb-mg, 0, 0
i307ue-mg, 0, 0
i262tc-fn, 0, 0
i307te-mg, 0, 0
i279uc-fn, 0, 0
i409wb-fg, 0, 0
i220te-fn, 0, 0
i277ve-mg, 0, 0
i030qa-fg, 0, 0
i231tb-mn, 0, 0
i448wb-fn, 0, 0
i270ta-mn, 0, 0
i048rc-mn, 0, 0
i085qc-mg, 0, 0
i267ve-mn, 0, 0
i263vd-mn, 0, 0
i241tb-mn, 0, 1
i022rb-fn, 0, 0
i294td-mg, 0, 0
i001qa-mn, 1, 0
i010qd-mn, 1, 1
i270va-mn, 0, 0
i086re-fn, 0, 0
i223vc-mn, 0, 0
i264ud-mn, 0, 0
i029se-fg, 0, 0
i086rc-fn, 0, 0
i089re-mn, 0, 0
i281ve-fn, 0, 0
i412we-mn, 0, 0
i205vd-mn, 0, 0
i036sc-mg, 0, 0
i079sc-mn, 0, 0
i236ve-fn, 1, 0
i242ta-mn, 0, 0
i018rd-fn, 1, 0
i078qd-fg, 0, 0
i400wd-mn, 0, 1
i259ub-mn, 0, 0
i226td-fg, 1, 1
i605yd-fn, 1, 0
i066rc-mn, 0, 0
i020sc-fg, 0, 0
i067qc-fn, 0, 0
i227ua-mn, 1, 0
i017rb-mg, 0, 0
i257ub-mn, 0, 0
i611zd-fn, 0, 0
i290td-mn, 1, 0
i204ua-mn, 0, 0
i440wd-mg, 0, 0
i065sc-fn, 0, 0
i225vb-mn, 0, 0
i058sa-mn, 0, 0
i234va-mg, 0, 0
i216ud-fn, 0, 0
i433xb-fn, 0, 0
i010rc-mn, 0, 0
i284ub-fg, 0, 0
i278ud-mn, 0, 0
i281uc-fn, 0, 0
i069qc-fg, 0, 0
i044qd-mn, 1, 0
i261tb-mn, 0, 0
i294vc-mg, 0, 0
i200vb-mg, 0, 1
i072rb-fn, 0, 0
i273vb-mn, 0, 0
i288te-mn, 0, 0
i014sc-fn, 0, 0
i008sb-mn, 0, 1
i269vc-mn, 0, 0
i081re-mn, 0, 0
i052sd-mn, 0, 0
i275td-fg, 0, 0
i052sc-mn, 0, 0
i051qb-fn, 0, 0
i239te-mn, 1, 0
i011sb-mn, 0, 0
i623za-mn, 0, 0
i063qd-fn, 0, 0
i284vd-fg, 0, 0
i252ta-fn, 0, 0
i053se-fg, 0, 0
i240ub-mn, 0, 0
i438xa-mn, 0, 0
i205td-mn, 0, 1
i260va-mn, 0, 1
i273ve-mn, 0, 0
i028qb-mg, 0, 0
i291tb-fg, 0, 0
i079qe-mn, 0, 0
i003qe-fn, 1, 0
i253vc-mg, 0, 0
i406wa-mn, 0, 0
i080rd-fn, 1, 0
i249ub-fn, 0, 0
i002rd-mn, 0, 0
i033qe-fn, 0, 1
i206ub-mn, 0, 0
i200ta-mg, 1, 0
i624ya-fn, 1, 0
i622yd-mn, 0, 0
i442wc-mn, 0, 0
i279vd-fn, 0, 0
i211ub-fn, 0, 0
i243vb-mn, 0, 1
i049sa-mn, 0, 1
i204ub-mn, 0, 0
i200va-mg, 1, 0
i252tb-fn, 0, 0
i279tb-fn, 0, 0
i307tc-mg, 0, 0
i409xc-fg, 0, 0
i250ue-mn, 0, 0
i262td-fn, 0, 0
i250td-mn, 0, 0
i444wc-fn, 0, 0
i241ve-mn, 1, 0
i000rc-fn, 0, 0
i426xb-fn, 0, 0
i253ta-mg, 0, 0
i031ra-fn, 0, 0
i046qa-fn, 0, 0
i005sb-fn, 0, 0
i203va-mn, 0, 0
i272tc-fg, 0, 0
i404xa-fn, 1, 0
i610ya-fn, 0, 1
i059sd-mg, 0, 0
i230vb-mn, 0, 0
i436xc-mn, 0, 0
i202ub-fn, 0, 0
i419wd-mn, 0, 0
i211ue-fn, 0, 0
i087sc-fn, 0, 0
i232ve-mn, 1, 0
i039sc-fn, 0, 0
i252tc-fn, 0, 0
i280ta-mn, 0, 0
i294vd-mg, 0, 0
i202ta-fn, 0, 0
i052re-mn, 0, 0
i285vd-fn, 0, 0
i300va-fn, 0, 0
i076sc-fn, 0, 0
i027ra-mn, 0, 0
i410xd-fn, 0, 0
i295tc-mg, 0, 0
i211ve-fn, 0, 0
i275tc-fg, 0, 0
i415xc-fn, 0, 0
i218ta-fn, 1, 0
i045re-mn, 0, 0
i074ra-fn, 0, 0
i204tb-mn, 0, 0
i004rd-mn, 0, 0
i422we-fn, 0, 0
i230vc-mn, 0, 0
i061sc-fn, 0, 0
i446xc-fn, 0, 0
i090ra-mn, 0, 0
i021ra-fn, 0, 0
i016se-mn, 0, 0
i288vc-mn, 0, 0
i276td-mn, 0, 0
i024sa-fn, 0, 1
i204ta-mn, 0, 0
i219ub-mn, 0, 0
i410xb-fn, 0, 0
i212ve-fn, 0, 0
i078qe-fg, 0, 0
i009sa-mn, 1, 0
i252ue-fn, 0, 0
i307ub-mg, 0, 0
i405wa-fn, 0, 1
i269vb-mn, 0, 0
i000se-fn, 0, 0
i409xd-fg, 0, 0
i058qb-mn, 0, 0
i016rd-mn, 0, 0
i016qa-mn, 0, 0
i075sb-mn, 0, 0
i015qb-mn, 0, 0
i226vd-fg, 0, 0
i605zc-fn, 0, 0
i269ud-mn, 1, 0
i297tc-mn, 0, 0
i417xd-mn, 1, 0
i287ta-mn, 0, 0
i063rc-fn, 0, 0
i280tc-mn, 0, 0
i306te-fg, 0, 0
i242ue-mn, 0, 0
i439wd-mn, 0, 0
i202ua-fn, 0, 0
i010qb-mn, 0, 0
i226vb-fg, 0, 1
i089sb-mn, 0, 0
i254ub-mn, 0, 0
i413wa-fn, 1, 0
i258tc-mn, 0, 0
i242ua-mn, 0, 0
i207va-fn, 1, 0
i608yc-fn, 0, 0
i431xe-fn, 0, 0
i271vc-fg, 0, 0
i086rd-fn, 0, 0
i279ve-fn, 0, 1
i266ub-fn, 0, 0
i090qa-mn, 0, 0
i019se-fn, 0, 0
i203ub-mn, 0, 0
i057sd-fn, 1, 0
i247tc-fn, 0, 0
i234te-mg, 1, 0
i620za-fn, 1, 0
i273vc-mn, 0, 0
i306ve-fg, 0, 0
i302ve-fn, 1, 0
i238uc-mn, 0, 0
i004re-mn, 1, 0
i010re-mn, 0, 0
i226uc-fg, 0, 0
i446wd-fn, 0, 0
i284te-fg, 0, 0
i071rb-fn, 0, 0
i279ua-fn, 0, 0
i227ue-mn, 0, 0
i049rc-mn, 0, 0
i257ud-mn, 0, 0
i303ue-fg, 0, 0
i205vc-mn, 0, 0
i257ve-mn, 0, 0
i240te-mn, 0, 0
i225ue-mn, 0, 0
i411xd-fn, 1, 0
i071se-fn, 0, 0
i003sa-fn, 1, 0
i030sa-fg, 0, 1
i070sc-mn, 1, 0
i401we-fn, 0, 0
i047rc-mn, 0, 0
i415xb-fn, 0, 0
i033sd-fn, 0, 0
i303uc-fg, 0, 0
i067sc-fn, 0, 0
i069sc-fg, 0, 0
i417xb-mn, 0, 0
i305tb-fg, 0, 0
i430wc-fn, 0, 0
i257ue-mn, 0, 0
i228uc-mg, 0, 0
i253td-mg, 0, 0
i258vb-mn, 0, 0
i231td-mn, 0, 1
i224ub-mn, 0, 0
i044ra-mn, 0, 0
i451wa-mg, 0, 0
i209vd-fn, 0, 0
i026qc-fn, 0, 0
i431xa-fn, 0, 0
i450wd-mn, 0, 0
i204va-mn, 0, 0
i009ra-mn, 1, 0
i019rb-fn, 0, 0
i007re-fn, 0, 0
i013qe-fn, 0, 0
i065sb-fn, 0, 0
i080qe-fn, 1, 0
i028sc-mg, 0, 0
i017rc-mg, 0, 0
i008se-mn, 0, 0
i062sd-fn, 1, 0
i083rd-mn, 0, 0
i217ub-fn, 0, 0
i301ta-fg, 1, 0
i066qb-mn, 0, 1
i614yc-fn, 0, 0
i613zc-fg, 0, 0
i045rd-mn, 0, 0
i012re-mn, 0, 0
i246vd-mg, 0, 0
i277td-mg, 0, 0
i224va-mn, 0, 0
i623zd-mn, 0, 0
i275ve-fg, 0, 0
i046rd-fn, 0, 0
i266vd-fn, 1, 0
i450xc-mn, 0, 0
i083rc-mn, 0, 0
i621zb-fn, 0, 0
i609ya-fg, 0, 0
i089sa-mn, 1, 0
i408xc-mn, 0, 0
i305vc-fg, 0, 0
i225ve-mn, 0, 0
i220ua-fn, 0, 0
i425wd-mn, 0, 0
i428wb-fn, 0, 0
i238vb-mn, 0, 0
i247vc-fn, 0, 0
i064se-mn, 0, 0
i279ue-fn, 0, 0
i222vb-fn, 0, 0
i012qc-mn, 0, 0
i045qe-mn, 0, 0
i436wd-mn, 0, 0
i287ve-mn, 0, 0
i605yb-fn, 0, 0
i262tb-fn, 0, 0
i256ue-mn, 0, 0
i207ta-fn, 1, 0
i238ud-mn, 0, 1
i236vd-fn, 1, 1
i087rc-fn, 0, 0
i258vc-mn, 0, 0
i224vb-mn, 0, 0
i202ue-fn, 0, 0
i208ue-fn, 0, 0
i212vd-fn, 0, 0
i273va-mn, 0, 0
i004qc-mn, 0, 0
i619zd-fg, 0, 0
i606za-fn, 1, 0
i003sb-fn, 0, 1
i268ud-mn, 0, 0
i258ve-mn, 0, 0
i009qd-mn, 1, 0
i289tc-mg, 0, 0
i275ua-fg, 0, 1
i613zd-fg, 0, 1
i014rc-fn, 0, 0
i258ua-mn, 0, 0
i041sb-mn, 0, 0
i282ub-fn, 0, 0
i075qc-mn, 0, 0
i446xa-fn, 0, 0
i057rb-fn, 0, 0
i226te-fg, 1, 0
i272vc-fg, 0, 0
i302tc-fn, 0, 0
i054qc-mg, 0, 1
i071rd-fn, 0, 0
i271ue-fg, 0, 0
i039re-fn, 0, 0
i080sd-fn, 1, 0
i071qb-fn, 0, 0
i046ra-fn, 0, 0
i601zb-fn, 0, 0
i251ve-mn, 0, 1
i251td-mn, 0, 0
i303ua-fg, 0, 0
i221ve-fg, 0, 0
i014qa-fn, 0, 1
i075ra-mn, 0, 0
i056qa-mn, 1, 0
i277ua-mg, 0, 0
i210ub-fn, 0, 0
i622yb-mn, 0, 0
i291ue-fg, 0, 0
i083ra-mn, 0, 0
i051sb-fn, 0, 0
i241vc-mn, 0, 0
i269ue-mn, 0, 0
i043qc-mn, 0, 0
i261te-mn, 0, 0
i060qe-mn, 0, 0
i229tb-mn, 0, 0
i424wd-fn, 1, 0
i068qa-mn, 0, 0
i267tc-mn, 0, 0
i204vb-mn, 0, 0
i257td-mn, 0, 0
i422wc-fn, 0, 0
i044rb-mn, 0, 0
i222va-fn, 1, 0
i299ub-mn, 0, 0
i025se-mn, 0, 0
i274va-mn, 0, 0
i071re-fn, 0, 0
i222vc-fn, 0, 0
i300ud-fn, 0, 0
i013rb-fn, 0, 0
i077sa-fn, 0, 0
i263ua-mn, 0, 0
i428wc-fn, 0, 0
i223tb-mn, 0, 0
i271ub-fg, 0, 0
i072se-fn, 0, 0
i286vd-fn, 0, 1
i281va-fn, 0, 0
i245vb-fn, 0, 0
i421xa-fn, 1, 0
i077se-fn, 0, 0
i600zb-fn, 0, 0
i254te-mn, 0, 0
i050rc-fg, 0, 0
i403xd-fn, 1, 0
i300ub-fn, 0, 0
i277vd-mg, 0, 0
i047qa-mn, 1, 0
i451xe-mg, 0, 0
i211va-fn, 0, 1
i214ve-fn, 0, 0
i290tb-mn, 0, 0
i020rc-fg, 0, 0
i277te-mg, 0, 0
i420xd-mn, 0, 0
i248uc-fn, 0, 0
i000qd-fn, 0, 0
i060rb-mn, 0, 0
i081qe-mn, 0, 0
i048sd-mn, 0, 0
i046sc-fn, 0, 0
i030rd-fg, 0, 0
i295ub-mg, 0, 0
i017re-mg, 0, 0
i214uc-fn, 0, 0
i223vd-mn, 1, 0
i616ze-fn, 1, 0
i268vc-mn, 0, 0
i070qe-mn, 1, 0
i075sc-mn, 0, 0
i274ue-mn, 0, 0
i217tc-fn, 0, 0
i244vc-mn, 0, 0
i009qc-mn, 0, 0
i278vb-mn, 0, 0
i262te-fn, 0, 0
i024qa-fn, 0, 0
i263vc-mn, 0, 0
i031qd-fn, 1, 0
i214te-fn, 0, 0
i220ue-fn, 0, 0
i614zb-fn, 0, 0
i066qa-mn, 1, 0
i052rc-mn, 0, 0
i201td-mg, 1, 0
i413wd-fn, 1, 0
i401xc-fn, 0, 0
i296uc-mg, 0, 0
i262vc-fn, 0, 0
i021qb-fn, 0, 0
i071sb-fn, 0, 0
i228va-mg, 0, 1
i055qe-mn, 0, 0
i069re-fg, 1, 0
i002sb-mn, 0, 0
i303vc-fg, 0, 0
i266vb-fn, 0, 0
i208ta-fn, 0, 1
i287ud-mn, 0, 0
i421wa-fn, 1, 0
i601ya-fn, 0, 0
i250tb-mn, 0, 0
i036sa-mg, 0, 1
i232tb-mn, 0, 0
i090sd-mn, 1, 0
i438wb-mn, 0, 0
i043re-mn, 0, 0
i284vc-fg, 0, 0
i084sc-mn, 0, 0
i007qa-fn, 0, 1
i606zb-fn, 0, 0
i267uc-mn, 0, 0
i077rd-fn, 0, 0
i233tc-fn, 0, 0
i021qa-fn, 0, 1
i221td-fg, 0, 0
i288tb-mn, 0, 0
i019sd-fn, 0, 0
i083qa-mn, 0, 0
i411xc-fn, 1, 0
i433wd-fn, 0, 1
i295tb-mg, 0, 0
i264tb-mn, 0, 1
i206vb-mn, 0, 0
i217td-fn, 0, 0
i296ve-mg, 0, 0
i072ra-fn, 0, 0
i222td-fn, 0, 0
i299ve-mn, 0, 0
i001sc-mn, 0, 0
i050qe-fg, 0, 0
i402wb-fn, 0, 0
i272ua-fg, 1, 0
i090rc-mn, 0, 0
i269uc-mn, 0, 0
i282ve-fn, 1, 0
i035se-mn, 0, 0
i233va-fn, 1, 0
i261uc-mn, 0, 0
i084qa-mn, 0, 0
i405wd-fn, 0, 1
i240vc-mn, 0, 0
i065re-fn, 0, 0
i276ta-mn, 0, 0
i047sa-mn, 1, 0
i420wd-mn, 0, 0
i260ud-mn, 0, 1
i268ta-mn, 0, 0
i305te-fg, 0, 0
i429wb-fn, 0, 0
i406xa-mn, 0, 0
i015se-mn, 0, 0
i441wc-fn, 0, 0
i035rc-mn, 0, 0
i283tc-fn, 0, 0
i242tc-mn, 0, 0
i028qe-mg, 0, 0
i284va-fg, 0, 0
i059rd-mg, 0, 0
i282vd-fn, 0, 1
i001qd-mn, 1, 0
i002ra-mn, 0, 0
i409wa-fg, 0, 0
i422wb-fn, 0, 0
i051rc-fn, 0, 0
i268tc-mn, 0, 0
i089qe-mn, 1, 0
i072re-fn, 0, 0
i605zd-fn, 0, 0
i603za-fn, 0, 0
i617za-fn, 0, 1
i262va-fn, 1, 0
i450xe-mn, 0, 0
i258ue-mn, 0, 0
i013sc-fn, 0, 0
i259ta-mn, 0, 0
i276ue-mn, 0, 0
i619ya-fg, 0, 0
i451wd-mg, 0, 0
i279va-fn, 0, 1
i431wd-fn, 0, 0
i448we-fn, 0, 1
i074qe-fn, 1, 0
i085sd-mg, 0, 0
i233te-fn, 0, 0
i036re-mg, 0, 0
i025sb-mn, 0, 0
i074se-fn, 0, 0
i256tc-mn, 0, 0
i048qd-mn, 0, 0
i227ud-mn, 0, 0
i055rb-mn, 0, 0
i255ub-mn, 0, 0
i616za-fn, 1, 0
i027rc-mn, 0, 0
i219ud-mn, 0, 0
i291te-fg, 0, 0
i053qa-fg, 0, 0
i233td-fn, 0, 0
i086sd-fn, 1, 0
i621yd-fn, 0, 0
i031sd-fn, 0, 0
i022qb-fn, 0, 1
i410we-fn, 0, 0
i217ve-fn, 0, 0
i280vd-mn, 0, 0
i412wa-mn, 0, 0
i042rb-fn, 0, 0
i083qc-mn, 0, 0
i227td-mn, 1, 0
i245vd-fn, 0, 0
i022qc-fn, 0, 0
i206vc-mn, 0, 0
i046qe-fn, 0, 0
i041sd-mn, 0, 0
i022ra-fn, 0, 1
i005rd-fn, 1, 1
i223ub-mn, 0, 0
i202vd-fn, 0, 0
i620yb-fn, 0, 0
i296td-mg, 0, 0
i303tc-fg, 0, 0
i423xe-mn, 0, 0
i061qc-fn, 0, 0
i208te-fn, 0, 1
i085se-mg, 0, 0
i239ud-mn, 1, 0
i202td-fn, 0, 0
i239uc-mn, 0, 0
i054rd-mg, 0, 0
i053qd-fg, 0, 1
i281ud-fn, 0, 0
i301ve-fg, 0, 1
i425xe-mn, 0, 0
i295ua-mg, 0, 0
i051sd-fn, 0, 1
i080re-fn, 0, 0
i064rc-mn, 0, 0
i621ze-fn, 0, 0
i080qd-fn, 1, 0
i206va-mn, 0, 0
i222ve-fn, 0, 0
i273tb-mn, 0, 0
i005qc-fn, 0, 0
i252ud-fn, 1, 0
i088rd-fn, 0, 1
i248tc-fn, 0, 0
i062qb-fn, 0, 0
i055qd-mn, 0, 0
i450wc-mn, 0, 0
i297td-mn, 0, 0
i046sd-fn, 1, 0
i042ra-fn, 0, 0
i442wd-mn, 0, 0
i280vc-mn, 0, 0
i275vc-fg, 0, 0
i415we-fn, 0, 0
i012rb-mn, 0, 0
i444xc-fn, 0, 0
i069qe-fg, 1, 0
i223uc-mn, 0, 0
i003rb-fn, 0, 0
i259tc-mn, 0, 0
i028qa-mg, 0, 0
i061sa-fn, 0, 0
i243tc-mn, 0, 0
i212ta-fn, 0, 0
i065sa-fn, 0, 0
i440wb-mg, 0, 0
i265ve-fn, 0, 0
i306va-fg, 0, 0
i057ra-fn, 0, 0
i618zd-fg, 0, 0
i029qd-fg, 0, 0
i041qb-mn, 0, 0
i613yd-fg, 0, 0
i239vc-mn, 0, 0
i067qe-fn, 0, 0
i056sd-mn, 0, 0
i043qd-mn, 0, 0
i017qe-mg, 0, 0
i293uc-fn, 0, 0
i239ve-mn, 1, 0
i278ue-mn, 0, 0
i006re-mn, 0, 0
i086qd-fn, 0, 0
i033qc-fn, 0, 0
i079qd-mn, 0, 0
i304vd-fg, 0, 0
i232vb-mn, 0, 0
i048qe-mn, 0, 0
i209ud-fn, 0, 0
i603ya-fn, 0, 0
i246tc-mg, 0, 0
i611yc-fn, 0, 0
i303vd-fg, 0, 0
i303ud-fg, 0, 0
i293tb-fn, 0, 0
i288ua-mn, 0, 0
i248te-fn, 0, 0
i081sb-mn, 0, 0
i416we-mn, 0, 0
i274vc-mn, 0, 0
i272td-fg, 0, 0
i070ra-mn, 0, 0
i259ve-mn, 0, 0
i039rd-fn, 0, 0
i063re-fn, 0, 0
i612yd-fn, 0, 0
i303te-fg, 0, 0
i022rd-fn, 0, 1
i225uc-mn, 0, 0
i003se-f3, 1, 0
i264vc-mn, 0, 0
i038sd-mn, 0, 0
i024qd-fn, 1, 0
i451we-mg, 0, 0
i221vc-fg, 0, 0
i300te-fn, 0, 0
i250ub-mn, 0, 0
i264vd-mn, 0, 1
i440wc-mg, 0, 0
i294tc-mg, 0, 0
i220uc-fn, 0, 0
